Lane	Stock	JulDate	Fish	Vial	Tray	CatchDate	Year	Contact	SampleName	Comments	Identification	
81	1024	200	118	74634-9	3027	2001-07-19	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
82	1024	200	119	74635-3	3027	2001-07-19	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
83	1024	200	120	74635-5	3027	2001-07-19	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
84	1024	200	121	74635-6	3027	2001-07-19	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
85	1024	200	122	74636-1	3027	2001-07-19	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
86	1024	200	123	74636-2	3027	2001-07-19	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
87	1024	200	124	74636-10	3027	2001-07-19	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
88	1024	200	125	74637-1	3027	2001-07-19	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
89	1024	201	126	74637-7	3027	2001-07-20	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
90	1024	201	127	74639-1	3027	2001-07-20	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
91	1024	201	128	74639-5	3027	2001-07-20	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
92	1024	201	129	74639-7	3027	2001-07-20	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
93	1024	201	130	74640-5	3027	2001-07-20	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
94	1024	202	131	74640-9	3027	2001-07-21	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
95	1024	202	132	74641-10	3027	2001-07-21	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
96	1024	202	133	74642-2	3027	2001-07-21	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
1	1024	202	134	74642-5	3028	2001-07-21	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
2	1024	202	135	74643-7	3028	2001-07-21	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
3	1024	203	136	74644-9	3028	2001-07-22	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
4	1024	203	137	74645-3	3028	2001-07-22	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
5	1024	203	138	74646-2	3028	2001-07-22	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
6	1024	203	139	74646-3	3028	2001-07-22	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
7	1024	203	140	74646-8	3028	2001-07-22	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
8	1024	203	141	74647-1	3028	2001-07-22	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
9	1024	203	142	74647-5	3028	2001-07-22	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
10	1024	204	143	74648-5	3028	2001-07-23	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
11	1024	204	144	74648-7	3028	2001-07-23	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
12	1024	204	145	74648-8	3028	2001-07-23	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
13	1024	204	146	74648-9	3028	2001-07-23	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
14	1024	204	147	74649-3	3028	2001-07-23	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
15	1024	204	148	74650-2	3028	2001-07-23	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
16	1024	204	149	74651-2	3028	2001-07-23	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
17	1024	204	150	74651-9	3028	2001-07-23	 2001	Harding(Joel)	Yukon River retrospective  2001		20170106	
18	1025	181	1	45351-1	3028	2002-06-30	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
19	1025	183	2	45351-5	3028	2002-07-02	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
20	1025	183	3	45351-6	3028	2002-07-02	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
21	1025	183	4	45351-7	3028	2002-07-02	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
22	1025	184	5	45352-3	3028	2002-07-03	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
23	1025	188	6	45353-4	3028	2002-07-07	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
24	1025	192	7	45355-1	3028	2002-07-11	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
25	1025	193	8	45356-6	3028	2002-07-12	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
26	1025	196	9	45359-1	3028	2002-07-15	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
27	1025	196	10	45359-7	3028	2002-07-15	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
28	1025	196	11	45360-1	3028	2002-07-15	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
29	1025	197	12	45360-6	3028	2002-07-16	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
30	1025	198	13	45361-8	3028	2002-07-17	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
31	1025	198	14	45361-10	3028	2002-07-17	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
32	1025	200	15	45363-7	3028	2002-07-19	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
33	1025	200	16	45363-8	3028	2002-07-19	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
34	1025	202	17	45365-6	3028	2002-07-21	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
35	1025	202	18	45365-10	3028	2002-07-21	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
36	1025	202	19	45366-6	3028	2002-07-21	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
37	1025	203	20	45368-5	3028	2002-07-22	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
38	1025	204	21	45368-8	3028	2002-07-23	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
39	1025	205	22	45369-5	3028	2002-07-24	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
40	1025	206	23	45370-5	3028	2002-07-25	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
41	1025	206	24	45370-9	3028	2002-07-25	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
42	1025	207	25	45372-1	3028	2002-07-26	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
43	1025	208	26	45372-6	3028	2002-07-27	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
44	1025	208	27	45372-9	3028	2002-07-27	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
45	1025	208	28	45373-3	3028	2002-07-27	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
46	1025	208	29	45373-9	3028	2002-07-27	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
47	1025	208	30	45374-3	3028	2002-07-27	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
49	1025	209	31	45375-8	3028	2002-07-28	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
50	1025	209	32	45378-3	3028	2002-07-28	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
51	1025	210	33	45378-6	3028	2002-07-29	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
52	1025	210	34	45378-8	3028	2002-07-29	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
53	1025	211	35	45380-3	3028	2002-07-30	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
54	1025	211	36	45382-6	3028	2002-07-30	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
55	1025	211	37	45383-9	3028	2002-07-30	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
56	1025	211	38	45384-1	3028	2002-07-30	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
57	1025	211	39	45384-10	3028	2002-07-30	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
58	1025	212	40	45386-2	3028	2002-07-31	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
59	1025	212	41	45386-4	3028	2002-07-31	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
60	1025	212	42	45386-8	3028	2002-07-31	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
61	1025	212	43	45387-7	3028	2002-07-31	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
62	1025	212	44	45388-1	3028	2002-07-31	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
63	1025	212	45	45388-5	3028	2002-07-31	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
64	1025	212	46	45388-6	3028	2002-07-31	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
65	1025	212	47	45388-7	3028	2002-07-31	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
66	1025	213	48	45390-3	3028	2002-08-01	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
67	1025	213	49	45390-4	3028	2002-08-01	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
68	1025	213	50	453909	3028	2002-08-01	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
69	1025	213	51	45391-4	3028	2002-08-01	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
70	1025	213	52	45391-10	3028	2002-08-01	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
71	1025	214	53	45392-9	3028	2002-08-02	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
72	1025	214	54	45393-7	3028	2002-08-02	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
73	1025	215	55	45394-10	3028	2002-08-03	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
74	1025	217	56	45395-8	3028	2002-08-05	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
75	1025	217	57	45396-6	3028	2002-08-05	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
76	1025	218	58	45397-1	3028	2002-08-06	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
77	1025	218	59	45397-2	3028	2002-08-06	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
78	1025	219	60	45397-9	3028	2002-08-07	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
79	1025	219	61	45398-4	3028	2002-08-07	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
80	1025	220	62	45398-5	3028	2002-08-08	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
81	1025	179	63	55130-2	3028	2002-06-28	 2002	Harding(Joel)	Yukon River retrospective  2002	55130-1 missing	20170106	
82	1025	180	64	55130-3	3028	2002-06-29	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
83	1025	184	65	55132-9	3028	2002-07-03	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
84	1025	184	66	55133-2	3028	2002-07-03	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
85	1025	186	67	55133-10	3028	2002-07-05	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
86	1025	187	68	55134-3	3028	2002-07-06	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
87	1025	188	69	55134-9	3028	2002-07-07	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
88	1025	190	70	55135-8	3028	2002-07-09	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
89	1025	190	71	55136-2	3028	2002-07-09	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
90	1025	191	72	55137-2	3028	2002-07-10	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
91	1025	192	73	55137-9	3028	2002-07-11	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
92	1025	192	74	55138-4	3028	2002-07-11	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
93	1025	193	75	55139-10	3028	2002-07-12	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
94	1025	194	76	55140-7	3028	2002-07-13	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
95	1025	195	77	55141-3	3028	2002-07-14	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
96	1025	195	78	55141-5	3028	2002-07-14	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
1	1025	196	79	55142-7	3029	2002-07-15	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
2	1025	197	80	55143-2	3029	2002-07-16	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
3	1025	197	81	55143-5	3029	2002-07-16	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
4	1025	198	82	55143-9	3029	2002-07-17	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
5	1025	198	83	55144-7	3029	2002-07-17	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
6	1025	199	84	55145-4	3029	2002-07-18	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
7	1025	200	85	55146-5	3029	2002-07-19	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
8	1025	201	86	55147-4	3029	2002-07-20	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
9	1025	201	87	55147-5	3029	2002-07-20	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
10	1025	201	88	55147-9	3029	2002-07-20	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
11	1025	202	89	55148-3	3029	2002-07-21	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
12	1025	202	90	55148-4	3029	2002-07-21	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
13	1025	202	91	55148-5	3029	2002-07-21	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
14	1025	202	92	55148-9	3029	2002-07-21	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
15	1025	203	93	55149-1	3029	2002-07-22	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
16	1025	203	94	55149-3	3029	2002-07-22	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
17	1025	204	95	55151-2	3029	2002-07-23	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
18	1025	204	96	55151-5	3029	2002-07-23	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
19	1025	205	97	55152-2	3029	2002-07-24	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
20	1025	205	98	55153-2	3029	2002-07-24	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
21	1025	206	99	55153-8	3029	2002-07-25	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
22	1025	206	100	55154-3	3029	2002-07-25	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
23	1025	206	101	55155-1	3029	2002-07-25	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
24	1025	207	102	55155-9	3029	2002-07-26	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
25	1025	208	103	55156-7	3029	2002-07-27	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
26	1025	208	104	55157-7	3029	2002-07-27	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
27	1025	209	105	55159-4	3029	2002-07-28	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
28	1025	209	106	55159-7	3029	2002-07-28	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
29	1025	209	107	55160-5	3029	2002-07-28	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
30	1025	209	108	55161-3	3029	2002-07-28	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
31	1025	209	109	55161-7	3029	2002-07-28	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
32	1025	209	110	55161-8	3029	2002-07-28	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
33	1025	210	111	55163-8	3029	2002-07-29	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
34	1025	210	112	55164-1	3029	2002-07-29	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
35	1025	210	113	55164-3	3029	2002-07-29	 2002	Harding(Joel)	Yukon River retrospective  2002	55164-2 missing	20170106	
36	1025	210	114	55164-4	3029	2002-07-29	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
37	1025	210	115	55164-5	3029	2002-07-29	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
38	1025	210	116	55164-7	3029	2002-07-29	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
39	1025	211	117	55165-1	3029	2002-07-30	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
40	1025	211	118	55165-5	3029	2002-07-30	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
41	1025	211	119	55165-7	3029	2002-07-30	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
42	1025	211	120	55165-8	3029	2002-07-30	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
43	1025	211	121	55166-4	3029	2002-07-30	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
44	1025	211	122	55166-7	3029	2002-07-30	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
45	1025	211	123	55167-3	3029	2002-07-30	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
46	1025	211	124	55168-2	3029	2002-07-30	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
47	1025	212	125	55169-7	3029	2002-07-31	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
49	1025	212	126	55170-4	3029	2002-07-31	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
50	1025	212	127	55170-6	3029	2002-07-31	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
51	1025	212	128	55171-4	3029	2002-07-31	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
52	1025	212	129	55171-5	3029	2002-07-31	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
53	1025	213	130	55173-4	3029	2002-08-01	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
54	1025	213	131	55173-10	3029	2002-08-01	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
55	1025	213	132	55175-5	3029	2002-08-01	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
56	1025	213	133	55176-5	3029	2002-08-01	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
57	1025	214	134	55179-2	3029	2002-08-02	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
58	1025	214	135	55179-3	3029	2002-08-02	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
59	1025	215	136	55180-4	3029	2002-08-03	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
60	1025	215	137	55180-8	3029	2002-08-03	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
61	1025	215	138	55181-5	3029	2002-08-03	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
62	1025	216	139	55182-1	3029	2002-08-04	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
63	1025	218	140	55183-1	3029	2002-08-06	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
64	1025	219	141	55184-5	3029	2002-08-07	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
65	1025	219	142	55184-9	3029	2002-08-07	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
66	1025	220	143	55185-1	3029	2002-08-08	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
67	1025	220	144	55185-3	3029	2002-08-08	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
68	1025	234	145	55187-2	3029	2002-08-22	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
69	1025	234	146	55187-3	3029	2002-08-22	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
70	1025	209	147	55200-4	3029	2002-07-28	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
71	1025	222	148	60997-2	3029	2002-08-10	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
72	1025	209	149	61200-6	3029	2002-07-28	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
73	1025	212	150	55169-10	3029	2002-07-31	 2002	Harding(Joel)	Yukon River retrospective  2002		20170106	
74	1026	202	1	42305-10	3029	2003-07-21	 2003	Harding(Joel)	Yukon River retrospective  2003		20170106	
75	1026	203	2	42306-8	3029	2003-07-22	 2003	Harding(Joel)	Yukon River retrospective  2003		20170106	
76	1026	204	3	42308-10	3029	2003-07-23	 2003	Harding(Joel)	Yukon River retrospective  2003		20170106	
77	1026	204	4	42309-1	3029	2003-07-23	 2003	Harding(Joel)	Yukon River retrospective  2003		20170106	
